actual_size,agent_count,agents,candidate_id,complete,conflict_trajectory,continuation_teacher,executed_steps,feasible,final_conflict_ratio,final_conflicts,final_fingerprint,final_repair_fingerprint,horizon,initial_conflicts,initial_fingerprint,initial_repair_fingerprint,is_v2_candidate,layout_mode,log_total_seconds,low_level_expanded,low_level_generated,low_level_reopened,low_level_runs,map_id,no_progress,normalized_step_auc,normalized_wall_auc_seconds,observed_total_seconds,padded_steps,pp_replan_seconds,producer_identity_fingerprint,repair_wall_seconds,root_selection_seconds,schema,selection_families,selection_wall_seconds,source_stratum,split,state_id,stop_reason,trial_index
8,100,"1,8,15,41,58,78,97,98",neighborhood-013a11b8ce02e7a7,True,"2,1,1,0",official_adaptive,3,True,0.0,0,2af45067f58c5ee01d2df2047660cb3f908971ebba3abc445aba6d3846ee778b,0f0de3105924cad4d282d352ab21a4512f2972daf63ec9e81994dd37ccaaede7,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.16069693171717167,15396,30619,104,24,policy_train_compartmentalized_double_horizontal_0002,False,0.5,0.11492612649988132,0.17432901299969217,0,0.031050391000000004,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.06664581899985933,0.03247874999999567,lns2.receding_q_label_pilot.v2,collision:8,0.10768319399983284,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,1
16,100,"7,9,13,15,18,24,26,34,52,53,54,55,58,80,81,91",neighborhood-02aeb4e930b473aa,True,"2,1,1,0",official_adaptive,3,True,0.0,0,f1d6b8fd816fa426de47fbdc4fa9d859db1ce65ea9ea3980380afc1da5a01ec5,6c7adc476bc434745a99d9454fa28bfc9e01cda0214193053cfdd58b7554e8ae,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.18693697103105347,41242,43650,20820,32,policy_train_compartmentalized_double_horizontal_0002,False,0.5,0.14283138650000637,0.2055512979999321,0,0.07579275299999999,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.10790526499999942,0.03247874999999567,lns2.receding_q_label_pilot.v2,random:16,0.09764603299993269,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,0
16,100,"7,9,13,15,18,24,26,34,52,53,54,55,58,80,81,91",neighborhood-02aeb4e930b473aa,True,"2,0",official_adaptive,1,True,0.0,0,f4e5760b44c54ae954333056dfba410231c032b35c61c0920ab5d2ec12b97461,2357323199b07f1c933341478f1e9fa3a5d10c4b1f6b0d7dca80aad2a6c9f5c1,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.06464304067511921,14911,14025,10464,16,policy_train_compartmentalized_double_horizontal_0002,False,0.16666666666666666,0.06677815999989889,0.06677815999989889,2,0.022378984,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.03429940999990322,0.03247874999999567,lns2.receding_q_label_pilot.v2,random:16,0.03247874999999567,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,1
8,100,"6,15,21,42,60,67,79,83",neighborhood-02fdbc3aacfc77d0,True,"2,2,2,1",official_adaptive,3,False,0.5,1,72d9a42c320fe47a2446f9fc6a97075a50adbdb0b6658cd656df9b989587694d,0e17ae111e2f8af14d2b8e51ee74a0857b4a56dc1200077d613ace464fd8c57f,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.20246403564764764,42194,29198,26588,16,policy_train_compartmentalized_double_horizontal_0002,False,0.9166666666666666,0.22441604899984213,0.22441604899984213,0,0.06838113200000001,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.10735518499996033,0.03247874999999567,lns2.receding_q_label_pilot.v2,random:8,0.1170608639998818,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,environment_terminal,0
8,100,"6,15,21,42,60,67,79,83",neighborhood-02fdbc3aacfc77d0,True,"2,2,0",official_adaptive,2,True,0.0,0,87dfd9f57415f48e194600d92c3809719c98bc375aa23b31eb8ed5a11efb59ed,3ddd4a04f0c28225138f7eec04c8d208c1f1bb2d588e337e360d45a0c68549ef,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.13541387975828675,40104,27317,27418,16,policy_train_compartmentalized_double_horizontal_0002,False,0.5,0.14501058300004388,0.14501058300004388,1,0.05537805,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.07726220800009287,0.03247874999999567,lns2.receding_q_label_pilot.v2,random:8,0.06774837499995101,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,1
16,100,"3,4,6,7,15,16,35,38,39,41,43,44,47,58,76,84",neighborhood-033ac0ec2eb3cd1e,True,"2,1,1,0",official_adaptive,3,True,0.0,0,28de586db0c0224fe07e3f7d12b96ed02069ac8d6beb96039011d9e902a32fca,f6c21fc43350b31376ac844e91cd824f8b8bf38949ffe4078ead046a13175d8b,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.1442760532113867,15366,32324,44,32,policy_train_compartmentalized_double_horizontal_0002,False,0.5,0.1069718340000918,0.15520296200008943,0,0.032988329,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.061608607000152915,0.03247874999999567,lns2.receding_q_label_pilot.v2,collision:16,0.09359435499993651,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,0
16,100,"3,4,6,7,15,16,35,38,39,41,43,44,47,58,76,84",neighborhood-033ac0ec2eb3cd1e,True,"2,1,0",official_adaptive,2,True,0.0,0,d9d888b0a791a2e0e4cef3964bceea75c84dc62cddbcd1c3774ea30ed873c39a,42090c397acd8a89fb54f2120589747f48aae958262a26c84740e44d91dcb0c1,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.1671026037938034,57014,34184,40842,24,policy_train_compartmentalized_double_horizontal_0002,False,0.3333333333333333,0.1512325270000474,0.18187552400002005,1,0.094301823,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.11540604900005746,0.03247874999999567,lns2.receding_q_label_pilot.v2,collision:16,0.06646947499996259,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,1
4,100,"15,32,36,59",neighborhood-03df38c53372691d,True,"2,1,1,1",official_adaptive,3,False,0.5,1,72b80387861ead7e96c946072f53a28ae03f7f8e059fc62c2008a4e7eeff2190,6b786f827ad5ec2f8c7972cea77c83b863ffcb8c8641a6fb6991aa042a128058,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.17521662812504593,44519,24694,31395,12,policy_train_compartmentalized_double_horizontal_0002,False,0.5833333333333334,0.11917603300003066,0.19150430199999846,0,0.064966003,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.09539450200009014,0.03247874999999567,lns2.receding_q_label_pilot.v2,random:4,0.09610979999990832,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,environment_terminal,0
4,100,"15,32,36,59",neighborhood-03df38c53372691d,True,"2,1,1,1",official_adaptive,3,False,0.5,1,dfeec0a31ac86a36094fa87c790baaeb577cc5883391c7647489056d6af5749e,8f4db590d6cc258a49a9b77270fdb46ecbae0eba734bdafa441937c696be85d5,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.16802871401915997,18588,31500,2225,20,policy_train_compartmentalized_double_horizontal_0002,False,0.5833333333333334,0.116468460999954,0.1829705779999813,0,0.038785730000000004,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.07397536899998158,0.03247874999999567,lns2.receding_q_label_pilot.v2,random:4,0.1089952089999997,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,environment_terminal,1
16,100,"5,6,10,12,15,34,41,45,50,51,58,60,69,74,86,91",neighborhood-05577a796cee700e,True,"2,0",official_adaptive,1,True,0.0,0,2598bf390c87964e267b225634ee8eaa74e226af3a4507daea65fe50773ac4c7,02122ddc19e5f5830397296a16c24f8ec96a37d12dbe3a207bbac1be15e12d39,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.05014453041075308,2740,11203,93,16,policy_train_compartmentalized_double_horizontal_0002,False,0.16666666666666666,0.0514230479999469,0.0514230479999469,2,0.007831657,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.018944297999951232,0.03247874999999567,lns2.receding_q_label_pilot.v2,target:16,0.03247874999999567,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,0
16,100,"5,6,10,12,15,34,41,45,50,51,58,60,69,74,86,91",neighborhood-05577a796cee700e,True,"2,0",official_adaptive,1,True,0.0,0,c14e9bed22ba71da5e19ce33ff50dfad106d2eae36150e2e2eb5138fc48d8111,1f760b0c5356dfb74f12657396a5a3b0b09b50519ba8bfdfb6b9bdd84d193e8f,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.05288003589706011,3773,13484,306,16,policy_train_compartmentalized_double_horizontal_0002,False,0.16666666666666666,0.05430315899991456,0.05430315899991456,2,0.012716302,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.021824408999918887,0.03247874999999567,lns2.receding_q_label_pilot.v2,target:16,0.03247874999999567,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,1
4,100,"27,41,63,70",neighborhood-1528244465127f3c,True,"2,2,2,1",official_adaptive,3,False,0.5,1,21aed216de8a1dac1c9502f315134c12e0f9da3abd13d173955a544685695b79,166c4e76160f95043f19bae15a7574a5e8128cc8963ab261a93847a4750d6892,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.2033123806827573,41868,23590,28176,12,policy_train_compartmentalized_double_horizontal_0002,False,0.9166666666666666,0.2254552170001034,0.2254552170001034,0,0.070499323,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.110255208000126,0.03247874999999567,lns2.receding_q_label_pilot.v2,random:4,0.1152000089999774,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,environment_terminal,0
4,100,"27,41,63,70",neighborhood-1528244465127f3c,True,"2,2,0",official_adaptive,2,True,0.0,0,5252db8fde25c8e74faf8a6c2e45a44c9169b6597bbc130ea9c27de8d6ecd6c9,e00b648b7a4cb026d4272af3232ea52943e8079115bf83fc58ebfc0f04fef14f,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.135155562321615,42647,19564,32429,12,policy_train_compartmentalized_double_horizontal_0002,False,0.5,0.14471484500006682,0.14471484500006682,1,0.056223682,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.07718488800014711,0.03247874999999567,lns2.receding_q_label_pilot.v2,random:4,0.0675299569999197,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,1
4,100,"15,41,44,58",neighborhood-17efd1efc98ba3fc,True,"2,1,1,1",official_adaptive,3,False,0.5,1,6aeb6e72072ac4e3fcf925a44d4bfd9707fb3359ab44e89626823e2f47e74fb1,cb18474c83c3f27290994c3b376355629ace5551acd7df4f6dc03dbd6a86bd1a,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.1579730344563993,19882,35795,25,20,policy_train_compartmentalized_double_horizontal_0002,False,0.5833333333333334,0.1148958730002505,0.17113461400037977,0,0.042544687,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.07372821600029056,0.03247874999999567,lns2.receding_q_label_pilot.v2,collision:4,0.09740639800008921,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,environment_terminal,0
4,100,"15,41,44,58",neighborhood-17efd1efc98ba3fc,True,"2,1,1,0",official_adaptive,3,True,0.0,0,eda1154cff9edaddc744a6fe8687fe782f4edc33edb992fe23be010cc160a5c5,dff9d3fde4c8ce1332500d4c0e90f8a81cc6465e377ab3f85493ffe016eff7a0,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.1539031254737663,15527,29998,42,20,policy_train_compartmentalized_double_horizontal_0002,False,0.5,0.11168228849987827,0.16637788899981842,0,0.033758963999999995,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.06769197399989935,0.03247874999999567,lns2.receding_q_label_pilot.v2,collision:4,0.09868591499991908,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,1
8,100,"15,41,50,58,73,84,87,99",neighborhood-187aa13b3e77987f,True,"2,1,1,1",official_adaptive,3,False,0.5,1,65c945000066026445e6f71c54f15fa75cd5e28d30e89d9882a9f62486ea8d4b,1e9ed800e60006507a8f1432cfc9b1f3a2656ab408e4a4a6773d6b9209676b24,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.18061224592070796,49079,31128,31253,16,policy_train_compartmentalized_double_horizontal_0002,False,0.5833333333333334,0.14956540249988848,0.19795057899989388,0,0.071627888,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.1014215149998563,0.03247874999999567,lns2.receding_q_label_pilot.v2,collision:8,0.09652906400003758,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,environment_terminal,0
8,100,"15,41,50,58,73,84,87,99",neighborhood-187aa13b3e77987f,True,"2,1,0",official_adaptive,2,True,0.0,0,7c93f06febd6fe0a7908af7cd2fa655bab145a799199bed62f66849a2d3a7f9d,31626e3852435fb06946e2b8a882d663bc16942377f46157969d0f9d1a6e88f8,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.16855879970380078,49061,27033,35197,13,policy_train_compartmentalized_double_horizontal_0002,False,0.3333333333333333,0.15033031550001397,0.18359782000004543,1,0.087325864,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.11418306399991707,0.03247874999999567,lns2.receding_q_label_pilot.v2,collision:8,0.06941475600012836,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,1
13,100,"5,8,15,37,38,41,46,50,58,65,79,80,86",neighborhood-33eb3e49d48d0eea,True,"2,1,1,1",official_adaptive,3,False,0.5,1,5a72d7725f0c78f5b4b23e69463bd314c88e9599526d89be9b960b06748a88db,d435369d587e0d36086099d2f7a91d1229d0d4e9c80a52a2bd7b5cd8d8dbb591,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.1608281376145919,22506,42418,466,29,policy_train_compartmentalized_double_horizontal_0002,False,0.5833333333333334,0.11710822100008045,0.17448310200018113,0,0.045440538,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.07655681100004585,0.03247874999999567,lns2.receding_q_label_pilot.v2,collision:16,0.09792629100013528,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,environment_terminal,0
13,100,"5,8,15,37,38,41,46,50,58,65,79,80,86",neighborhood-33eb3e49d48d0eea,True,"2,2,1,1",official_adaptive,3,False,0.5,1,f60fef4d383dfb895d0e7cb5cefb87ae6568e6809daebb7e8a45a566c5ded49d,6fe322ce15e3b3887a253f0bd14a50c1fe045bb6e761fcdd7096f635a494aecd,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.2083151089740403,70953,58007,37688,29,policy_train_compartmentalized_double_horizontal_0002,False,0.75,0.2025304569998525,0.23160119699980442,0,0.09954576899999999,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.1325640839997959,0.03247874999999567,lns2.receding_q_label_pilot.v2,collision:16,0.0990371130000085,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,environment_terminal,1
8,100,"5,16,44,58,74,84,91,98",neighborhood-39498bf3b29c568a,True,"2,0",official_adaptive,1,True,0.0,0,a91abb1e8cbe08dda2981f802d40f752a92642c49e7d46f1fb871e13fb91b646,f676aa9c0e255ace75e79fe049949cc972b76e195cc67b88319b0623e78157f0,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.05010793077172827,2125,6380,37,8,policy_train_compartmentalized_double_horizontal_0002,False,0.16666666666666666,0.05138456700012739,0.05138456700012739,2,0.007376484,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.01890581700013172,0.03247874999999567,lns2.receding_q_label_pilot.v2,target:8,0.03247874999999567,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,0
8,100,"5,16,44,58,74,84,91,98",neighborhood-39498bf3b29c568a,True,"2,0",official_adaptive,1,True,0.0,0,f6085c9bf249c138447672ede70c048f02e1ec51cb193f503ae05b68bd2f2c51,083d0aa11f8a3e2b718809779127e2f6a975c5bca098d5f04c65d107dd1a30f4,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.04732414914198132,2144,6350,55,8,policy_train_compartmentalized_double_horizontal_0002,False,0.16666666666666666,0.04846181200002775,0.04846181200002775,2,0.006421372,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.015983062000032078,0.03247874999999567,lns2.receding_q_label_pilot.v2,target:8,0.03247874999999567,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,feasible,1
16,100,"10,12,14,27,28,30,35,39,41,56,66,75,79,84,85,94",neighborhood-5a8d8f62e9fd78f5,True,"2,2,2,1",official_adaptive,3,False,0.5,1,38bc76a02428498b619994b8363aed5fb36488be2584288d458c274801190540,4cee297df43e5495f26625fba11747b33dc4334e4f956f4400bde79d52aaac68,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.23874129714102776,53752,36645,35774,24,policy_train_compartmentalized_double_horizontal_0002,False,0.9166666666666666,0.26965003199995863,0.26965003199995863,0,0.08832764500000001,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.1225143939998361,0.03247874999999567,lns2.receding_q_label_pilot.v2,random:16,0.14713563800012253,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,environment_terminal,0
16,100,"10,12,14,27,28,30,35,39,41,56,66,75,79,84,85,94",neighborhood-5a8d8f62e9fd78f5,True,"2,2,1,1",official_adaptive,3,False,0.5,1,8a993dcd88d90ead287b22b60cc8ff9389d9eb3791e5d11603e754d9c9365879,b01b27cdd29fd2714e64d318566568f393b07fcab4a832509a038cbd8877250d,3,2,034ddd153fa6b944dd94384fb8a3faf8d6822dc97c76a674b3a4e562fcf1aa3c,6dd1eb3d6e2838a0fd5f799f4742eeb5da187344b01ccac665b319475b000e06,False,compartmentalized,0.19934704709898443,52803,45215,29474,32,policy_train_compartmentalized_double_horizontal_0002,False,0.75,0.1909786015002055,0.2206055000002607,0,0.078740538,6672138aa09b88cc5f5fdfc079bc4dedbe9d681f74645debbab2280cb047ae88,0.11609941500023524,0.03247874999999567,lns2.receding_q_label_pilot.v2,random:16,0.10450608500002545,no_progress,policy_train,s3__policy_train__policy_train_compartmentalized_double_horizontal_0002__task_0006__seed_0000__fixed_random__decision_0009__0001,environment_terminal,1
